Day,Period,optionPremium,TWTR,Strike,Time,IVlagged,rf,d1,d2,Normal Distribution of D1,Normal Distribution of D2,Black-Scholes
2015-07-14,11:38:00,2.005,36.937,35,0.0145655271,0.4115017384,0.01,1.1123842167,1.0627210078,0.8670135061,0.8560457545,2.0676402139
2015-07-14,11:38:00,1.55,36.937,35.5,0.0145655271,0.4115017384,0.01,0.826767654,0.7771044452,0.7958156165,0.7814514242,1.6575562742
2015-07-14,11:38:00,1.15,36.937,36,0.0145655271,0.4115017384,0.01,0.5451458597,0.4954826509,0.707173398,0.6898702673,1.2891513146
2015-07-14,11:38:00,0.598,36.937,37,0.0145655271,0.4115017384,0.01,-0.0065497484,-0.0562129572,0.4973870471,0.4775860796,0.7038740567
2015-07-14,11:38:00,0.392,36.937,37.5,0.0145655271,0.4115017384,0.01,-0.27683072,-0.3264939289,0.3909550457,0.372025341,0.4917881192
2015-07-14,11:38:00,0.27,36.937,38,0.0145655271,0.4115017384,0.01,-0.5435317059,-0.5931949147,0.2933818835,0.2765253578,0.3302134643
2015-07-14,11:38:00,0.18,36.937,38.5,0.0145655271,0.4115017384,0.01,-0.8067463044,-0.8564095132,0.2099063303,0.1958856522,0.2128109059
2015-07-14,11:38:00,0.13,36.937,39,0.0145655271,0.4115017384,0.01,-1.0665644906,-1.1162276994,0.1430842712,0.1321623403,0.1315231544
2015-07-14,11:38:00,0.08,36.937,40,0.0145655271,0.4115017384,0.01,-1.576354506,-1.6260177148,0.0574720633,0.0519729435,0.0442306484
2015-07-14,11:38:30,2.02,36.975,35,0.0145604396,0.4489157012,0.01,1.0431527491,0.9889835969,0.8515612233,0.8386644164,2.1374953078
2015-07-14,11:38:30,1.176,36.975,36,0.0145604396,0.4489157012,0.01,0.523098884,0.4689297318,0.699547279,0.6804400682,1.3734846263
2015-07-14,11:38:30,0.84,36.975,36.5,0.0145604396,0.4489157012,0.01,0.2684646213,0.2142954691,0.6058291481,0.5848416744,1.0569195852
2015-07-14,11:38:30,0.606,36.975,37,0.0145604396,0.4489157012,0.01,0.0172948779,-0.0368742743,0.5068993141,0.485292626,0.7893892344
2015-07-14,11:38:30,0.14,36.975,39,0.0145604396,0.4489157012,0.01,-0.9545448381,-1.0087139903,0.1699039621,0.1565559101,0.1774074521
2015-07-14,11:39:00,4,37.066,33,0.0145553521,0.4163241231,0.01,2.3413296915,2.291102033,0.9903924048,0.9890212434,4.0769340282
2015-07-14,11:39:00,2.56,37.066,34.5,0.0145553521,0.4163241231,0.01,1.456324022,1.4060963635,0.9273484661,0.920152244,2.6324661231
2015-07-14,11:39:00,2.09,37.066,35,0.0145553521,0.4163241231,0.01,1.1698536216,1.1196259631,0.8789700597,0.8685634065,2.1846094699
2015-07-14,11:39:00,1.626,37.066,35.5,0.0145553521,0.4163241231,0.01,0.8874467684,0.8372191099,0.8125807933,0.7987652911,1.7670788884
2015-07-14,11:39:00,1.219,37.066,36,0.0145553521,0.4163241231,0.01,0.6089897911,0.5587621326,0.7287343971,0.7118379654,1.3888321166
2015-07-14,11:39:00,0.998,37.066,36.5,0.0145553521,0.4163241231,0.01,0.3343737223,0.2841460638,0.630951217,0.6118507763,1.0575348193
2015-07-14,11:39:00,0.658,37.066,37,0.0145553521,0.4163241231,0.01,0.0634940426,0.0132663841,0.5253134485,0.5052923663,0.7781717743
2015-07-14,11:39:00,0.454,37.066,37.5,0.0145553521,0.4163241231,0.01,-0.2037495583,-0.2539772168,0.4192746063,0.3997565797,0.5521426312
2015-07-14,11:39:00,0.294,37.066,38,0.0145553521,0.4163241231,0.01,-0.4674534046,-0.5176810632,0.3200877608,0.3023404064,0.3771096322
2015-07-14,11:39:00,0.193,37.066,38.5,0.0145553521,0.4163241231,0.01,-0.727710043,-0.7779377016,0.2333955506,0.2183028704,0.2476022081
2015-07-14,11:39:00,0.16,37.066,39,0.0145553521,0.4163241231,0.01,-0.9846084375,-1.034836096,0.1624082218,0.1503727313,0.1561401709
2015-07-14,11:39:00,0.13,37.066,39.5,0.0145553521,0.4163241231,0.01,-1.2382341519,-1.2884618104,0.1078146259,0.0987926272,0.0945161002
2015-07-14,11:39:00,0.095,37.066,40,0.0145553521,0.4163241231,0.01,-1.488669521,-1.5388971795,0.0682872074,0.0619146999,0.054906082
2015-07-14,11:39:30,2.576,37.592,35,0.0145502646,0.4461704496,0.01,1.3570828994,1.3032638221,0.9126225643,0.9037576461,2.6803919582
2015-07-14,11:39:30,2,37.592,35.5,0.0145502646,0.4461704496,0.01,1.0935214321,1.0397023547,0.8629175379,0.8507608969,2.2411783979
2015-07-14,11:39:30,1.612,37.592,36,0.0145502646,0.4461704496,0.01,0.8336462601,0.7798271828,0.7977598253,0.782253698,1.8323514459
2015-07-14,11:39:30,1.097,37.592,36.5,0.0145502646,0.4461704496,0.01,0.5773556877,0.5235366104,0.718150399,0.6996995595,1.4613916027
2015-07-14,11:39:30,0.873,37.592,37,0.0145502646,0.4461704496,0.01,0.3245521702,0.2707330929,0.6272399842,0.6067018387,1.1345034525
2015-07-14,11:39:30,0.579,37.592,37.5,0.0145502646,0.4461704496,0.01,0.0751420911,0.0213230138,0.5299491707,0.5085060072,0.8556483406
2015-07-14,11:39:30,0.45,37.592,38,0.0145502646,0.4461704496,0.01,-0.170964446,-0.2247835233,0.432125861,0.4110738423,0.6259420618
2015-07-14,11:39:30,0.361,37.592,38.5,0.0145502646,0.4461704496,0.01,-0.413853812,-0.4676728893,0.3394905858,0.3200092657,0.4435658876
2015-07-14,11:39:30,0.289,37.592,39,0.0145502646,0.4461704496,0.01,-0.653609034,-0.7074281114,0.2566818612,0.2396502363,0.304185134
2015-07-14,11:39:30,0.174,37.592,39.5,0.0145502646,0.4461704496,0.01,-0.8903099663,-0.9441290436,0.1866497356,0.1725518546,0.2017302461
2015-07-14,11:39:30,0.12,37.592,40,0.0145502646,0.4461704496,0.01,-1.1240334494,-1.1778525267,0.130499418,0.1194277019,0.1293210763
2015-07-14,11:39:30,0.105,37.592,40.5,0.0145502646,0.4461704496,0.01,-1.35485346,-1.4086725373,0.087732125,0.0794660095,0.0801209051
2015-07-14,11:39:30,0.05,37.592,41.5,0.0145502646,0.4461704496,0.01,-1.808065487,-1.8618845643,0.0352981545,0.0313096816,0.0277654808
2015-07-14,11:40:00,2.642,37.535,35,0.014545177,0.4348514463,0.01,1.3623231964,1.309878639,0.9134520449,0.9048815528,2.6201744057
2015-07-14,11:40:00,2.02,37.535,35.5,0.014545177,0.4348514463,0.01,1.0918540441,1.0394094867,0.86255137,0.8506928331,2.180662365
2015-07-14,11:40:00,1.324,37.535,36.5,0.014545177,0.4348514463,0.01,0.5621601069,0.5097155495,0.7129965305,0.6948746212,1.4030899152
2015-07-14,11:40:00,1.009,37.535,37,0.014545177,0.4348514463,0.01,0.3027308596,0.2502863022,0.618952511,0.5988170257,1.0793749784
2015-07-14,11:40:00,0.639,37.535,37.5,0.014545177,0.4348514463,0.01,0.0467839894,-0.005660568,0.5186573052,0.4977417722,0.8052001999
2015-07-14,11:40:00,0.454,37.535,38,0.014545177,0.4348514463,0.01,-0.2057727562,-0.2582173136,0.4184842116,0.3981195983,0.5814604607
2015-07-14,11:40:00,0.396,37.535,38.5,0.014545177,0.4348514463,0.01,-0.4550280118,-0.5074725693,0.3245445433,0.3059116393,0.4058942687
2015-07-14,11:40:00,0.318,37.535,39,0.014545177,0.4348514463,0.01,-0.7010669808,-0.7535115382,0.2416306077,0.2255712902,0.2736040298
2015-07-14,11:40:00,0.27,37.535,39.5,0.014545177,0.4348514463,0.01,-0.94397161,-0.9964161674,0.1725920781,0.1595239904,0.1779624829
2015-07-14,11:40:00,0.15,37.535,40,0.014545177,0.4348514463,0.01,-1.183820754,-1.2362653115,0.1182420125,0.1081799804,0.111644076
2015-07-14,11:40:30,1.506,37.346,36,0.0145400895,0.516759647,0.01,0.6225707782,0.5602587147,0.7332166905,0.7123485083,1.7418926925
2015-07-14,11:40:30,1.15,37.346,36.5,0.0145400895,0.516759647,0.01,0.4012120018,0.3388999383,0.6558679774,0.6326574445,1.4054061112
2015-07-14,11:40:30,0.887,37.346,37,0.0145400895,0.516759647,0.01,0.182865003,0.1205529395,0.5725480283,0.5479774271,1.1101616739
2015-07-14,11:40:30,0.625,37.346,37.5,0.0145400895,0.516759647,0.01,-0.032551075,-0.0948631385,0.4870162928,0.4622117678,0.8576892199
2015-07-14,11:40:30,0.473,37.346,38,0.0145400895,0.516759647,0.01,-0.245113876,-0.3074259395,0.4031841296,0.3792595933,0.6475453013
2015-07-14,11:40:30,0.32,37.346,38.5,0.0145400895,0.516759647,0.01,-0.4548979986,-0.5172100621,0.3245913114,0.3025047644,0.4774469668
2015-07-14,11:40:30,0.265,37.346,39,0.0145400895,0.516759647,0.01,-0.6619751537,-0.7242872172,0.2539935727,0.2344447115,0.343629569
2015-07-14,11:40:30,0.15,37.346,40,0.0145400895,0.516759647,0.01,-1.0682818391,-1.1305939026,0.142696699,0.1291130275,0.1653806917
2015-07-14,11:40:30,0.13,37.346,40.5,0.0145400895,0.516759647,0.01,-1.2676416308,-1.3299536943,0.1024629789,0.0917667643,0.1105688098
2015-07-14,11:41:00,2.24,37.238,35,0.014535002,0.514718569,0.01,1.0321869551,0.9701318688,0.8490077276,0.8340096172,2.4292556663
2015-07-14,11:41:00,1.136,37.238,36.5,0.014535002,0.514718569,0.01,0.3559458678,0.2938907814,0.6390594476,0.6155793187,1.3319161578
2015-07-14,11:41:00,0.875,37.238,37,0.014535002,0.514718569,0.01,0.1366946695,0.0746395831,0.5543639284,0.5297492604,1.0455300908
2015-07-14,11:41:00,0.625,37.238,37.5,0.014535002,0.514718569,0.01,-0.0796134708,-0.1416685572,0.4682723405,0.4436709061,0.8022845481
2015-07-14,11:41:00,0.416,37.238,38,0.014535002,0.514718569,0.01,-0.2930565182,-0.3551116046,0.3847394759,0.3612529916,0.6013100846
2015-07-14,11:41:00,0.317,37.238,38.5,0.014535002,0.514718569,0.01,-0.5037093805,-0.5657644669,0.3072328078,0.2857769523,0.4399217178
2015-07-14,11:41:00,0.241,37.238,39,0.014535002,0.514718569,0.01,-0.7116440654,-0.7736991518,0.2383426063,0.2195543609,0.3140263875
2015-07-14,11:41:00,0.13,37.238,40.5,0.014535002,0.514718569,0.01,-1.3198186756,-1.381873762,0.0934477824,0.0835052328,0.0983381256
2015-07-14,11:41:30,2.373,37.257,35,0.0145299145,0.4999930144,0.01,1.0694229716,1.0091537661,0.8575604396,0.8435495521,2.4301845088
2015-07-14,11:41:30,1.438,37.257,36,0.0145299145,0.4999930144,0.01,0.6020055446,0.5417363391,0.7264147767,0.7059999239,1.6517307302
2015-07-14,11:41:30,1.14,37.257,36.5,0.0145299145,0.4999930144,0.01,0.3731436903,0.3128744848,0.6454792485,0.6228119884,1.3192855801
2015-07-14,11:41:30,0.822,37.257,37,0.0145299145,0.4999930144,0.01,0.1473956994,0.0871264939,0.5585901501,0.5347145168,1.0298305528
2015-07-14,11:41:30,0.623,37.257,37.5,0.0145299145,0.4999930144,0.01,-0.0753220254,-0.1355912309,0.4699792488,0.4460722191,0.7847390011
2015-07-14,11:41:30,0.447,37.257,38,0.0145299145,0.4999930144,0.01,-0.2950897598,-0.3553589653,0.383962656,0.3611603431,0.5831975924
2015-07-14,11:41:30,0.342,37.257,38.5,0.0145299145,0.4999930144,0.01,-0.511984631,-0.5722538365,0.3043308829,0.2835750097,0.4224040411
2015-07-14,11:41:30,0.242,37.257,39,0.0145299145,0.4999930144,0.01,-0.7260807805,-0.7863499861,0.2338946253,0.2158312378,0.2980167344
2015-07-14,11:42:00,2.49,37.395,35,0.014524827,0.5009504811,0.01,1.1289073612,1.068533315,0.8705315424,0.8573599946,2.5502854539
2015-07-14,11:42:00,1.665,37.395,36,0.014524827,0.5009504811,0.01,0.6623016133,0.6019275671,0.7461110284,0.7263888234,1.7546222339
2015-07-14,11:42:00,1.248,37.395,36.5,0.014524827,0.5009504811,0.01,0.4338371819,0.3734631357,0.6677966605,0.6455981114,1.4113474829
2015-07-14,11:42:00,0.917,37.395,37,0.014524827,0.5009504811,0.01,0.2084812066,0.1481071605,0.5825733724,0.5588709007,1.1101111922
2015-07-14,11:42:00,0.721,37.395,37.5,0.014524827,0.5009504811,0.01,-0.0138497648,-0.0742238109,0.4944749199,0.4704161499,0.8528460912
2015-07-14,11:42:00,0.523,37.395,38,0.014524827,0.5009504811,0.01,-0.2332358684,-0.2936099145,0.4077891274,0.3845279994,0.6393326648
2015-07-14,11:42:00,0.369,37.395,38.5,0.014524827,0.5009504811,0.01,-0.4497540976,-0.5101281437,0.3264438796,0.3049808447,0.4673117072
2015-07-14,11:42:00,0.322,37.395,39,0.014524827,0.5009504811,0.01,-0.6634784651,-0.7238525113,0.2535120836,0.2345781436,0.3328654789
2015-07-14,11:42:00,0.18,37.395,40,0.014524827,0.5009504811,0.01,-1.0828276655,-1.1432017116,0.1394424617,0.1264774259,0.1560885906
2015-07-14,11:42:30,2.72,37.701,35,0.0145197395,0.5371825496,0.01,1.1830597574,1.118330398,0.8816072674,0.8682870456,2.851841225
2015-07-14,11:42:30,1.909,37.701,36,0.0145197395,0.5371825496,0.01,0.7478495646,0.6831202052,0.772724549,0.7527345556,2.0379785605
2015-07-14,11:42:30,1.571,37.701,36.5,0.0145197395,0.5371825496,0.01,0.5347573563,0.4700279969,0.7035911728,0.6808324924,1.6793127852
2015-07-14,11:42:30,1.013,37.701,37,0.0145197395,0.5371825496,0.01,0.3245644517,0.2598350924,0.6272446324,0.6025045097,1.3583196288
2015-07-14,11:42:30,0.843,37.701,37.5,0.0145197395,0.5371825496,0.01,0.1171930137,0.0524636544,0.5466464485,0.5209203725,1.0774399416
2015-07-14,11:42:30,0.635,37.701,38,0.0145197395,0.5371825496,0.01,-0.0874317018,-0.1521610612,0.4651641857,0.4395299525,0.8374417027
2015-07-14,11:42:30,0.523,37.701,38.5,0.0145197395,0.5371825496,0.01,-0.2893815078,-0.3541108672,0.3861447223,0.3616278991,0.6373894475
2015-07-14,11:42:30,0.383,37.701,39,0.0145197395,0.5371825496,0.01,-0.4887254371,-0.5534547965,0.3125180463,0.2899760129,0.4748202885
2015-07-14,11:42:30,0.262,37.701,39.5,0.0145197395,0.5371825496,0.01,-0.6855298841,-0.7502592435,0.2465048048,0.226549292,0.3460798421
2015-07-14,11:42:30,0.256,37.701,40,0.0145197395,0.5371825496,0.01,-0.8798587378,-0.9445880972,0.18946792,0.1724346031,0.2467473387
2015-07-14,11:43:00,3,37.995,35,0.014514652,0.5311082668,0.01,1.3174522578,1.2534660495,0.906156463,0.8949819264,3.1095936784
2015-07-14,11:43:00,2.18,37.995,36,0.014514652,0.5311082668,0.01,0.8771874301,0.8132012218,0.8098075788,0.7919486505,2.2626253887
2015-07-14,11:43:00,1.662,37.995,36.5,0.014514652,0.5311082668,0.01,0.661620318,0.5976341098,0.7458927086,0.7249579503,1.8830687154
2015-07-14,11:43:00,1.388,37.995,37,0.014514652,0.5311082668,0.01,0.448986183,0.3849999747,0.673279188,0.6498812829,1.5391251658
2015-07-14,11:43:00,1,37.995,37.5,0.014514652,0.5311082668,0.01,0.2392062837,0.1752200754,0.5945271848,0.5695466448,1.2341610218
2015-07-14,11:43:00,1.014,37.995,38,0.014514652,0.5311082668,0.01,0.0322050079,-0.0317812004,0.5128457187,0.4873232695,0.9699765123
2015-07-14,11:43:00,0.596,37.995,38.5,0.014514652,0.5311082668,0.01,-0.1720902913,-0.2360764996,0.4316832726,0.4066866546,0.7466422
2015-07-14,11:43:00,0.621,37.995,39,0.014514652,0.5311082668,0.01,-0.3737494485,-0.4377356568,0.3542953662,0.3307889592,0.5625553944
2015-07-14,11:43:00,0.343,37.995,40,0.014514652,0.5311082668,0.01,-0.7694254647,-0.833411673,0.2208203882,0.2023062968,0.298993254
2015-07-14,11:43:30,2.484,38.353,36,0.0145095645,0.5526100656,0.01,0.9866198791,0.9200548724,0.8380854894,0.8212279574,2.5831756356
2015-07-14,11:43:30,1.604,38.353,37,0.0145095645,0.5526100656,0.01,0.5750075989,0.5084425922,0.7173569211,0.6944285053,1.8226630948
2015-07-14,11:43:30,1.325,38.353,37.5,0.0145095645,0.5526100656,0.01,0.3733547936,0.3067897869,0.6455577998,0.6204983087,1.4937676585
2015-07-14,11:43:30,1.049,38.353,38,0.0145095645,0.5526100656,0.01,0.1743729651,0.1078079584,0.5692138202,0.5429259851,1.2028634917
2015-07-14,11:43:30,0.943,38.353,38.5,0.0145095645,0.5526100656,0.01,-0.0220077192,-0.0885727259,0.491220899,0.4647107422,0.9510273343
2015-07-14,11:43:30,0.863,38.353,39,0.0145095645,0.5526100656,0.01,-0.2158543885,-0.2824193952,0.4145506258,0.3888109724,0.737832244
2015-07-14,11:43:30,0.53,38.353,39.5,0.0145095645,0.5526100656,0.01,-0.4072316062,-0.4737966129,0.341918945,0.3178224751,0.5614509296
2015-07-14,11:43:30,0.455,38.353,40,0.0145095645,0.5526100656,0.01,-0.5962014994,-0.6627665061,0.2755203121,0.2537400541,0.4189009225
2015-07-14,11:43:30,0.351,38.353,41,0.0145095645,0.5526100656,0.01,-0.9671563571,-1.0337213638,0.1667329379,0.1506332213,0.2196423321
2015-07-14,11:44:00,4.05,38.511,34.5,0.014504477,0.6366421296,0.01,1.4746786194,1.3980049211,0.9298505165,0.9189442053,4.1104962646
2015-07-14,11:44:00,3.6,38.511,35,0.014504477,0.6366421296,0.01,1.2870166469,1.2103429486,0.900955757,0.8869263381,3.6587875406
2015-07-14,11:44:00,2.715,38.511,36,0.014504477,0.6366421296,0.01,0.9196041234,0.8429304252,0.8211101644,0.8003663218,2.8127648552
2015-07-14,11:44:00,1.87,38.511,37,0.014504477,0.6366421296,0.01,0.5622589737,0.4855852754,0.7130302069,0.6863693808,2.0675224479
2015-07-14,11:44:00,1.609,38.511,37.5,0.014504477,0.6366421296,0.01,0.3871921563,0.3105184581,0.6506930217,0.6219166374,1.7403475288
2015-07-14,11:44:00,1.315,38.511,38,0.014504477,0.6366421296,0.01,0.214444173,0.1377704747,0.5848996512,0.5547890902,1.4461426471
2015-07-14,11:44:00,0.93,38.511,38.5,0.014504477,0.6366421296,0.01,0.043954398,-0.0327193003,0.5175296231,0.4869492164,1.1857575204
2015-07-14,11:44:00,0.793,38.511,39,0.014504477,0.6366421296,0.01,-0.1243354475,-0.2010091458,0.450524841,0.4203457114,0.959057025
2015-07-14,11:44:00,0.676,38.511,39.5,0.014504477,0.6366421296,0.01,-0.2904814149,-0.3671551132,0.3857239834,0.3567516596,0.764969551
2015-07-14,11:44:00,0.586,38.511,40,0.014504477,0.6366421296,0.01,-0.4545374406,-0.5312111388,0.3247210252,0.2976362375,0.6016085997
2015-07-14,11:44:00,0.399,38.511,41,0.014504477,0.6366421296,0.01,-0.7765854589,-0.8532591572,0.2187016916,0.1967578021,0.3565209642
2015-07-14,11:44:30,2.843,38.547,36,0.0144993895,0.6831689864,0.01,0.8738821013,0.7916193935,0.8089087685,0.7857086823,2.8995946653
2015-07-14,11:44:30,2.394,38.547,36.5,0.0144993895,0.6831689864,0.01,0.7062080422,0.6239453344,0.7599706151,0.7336682568,2.5195784195
2015-07-14,11:44:30,1.957,38.547,37,0.0144993895,0.6831689864,0.01,0.5408153337,0.4585526259,0.7056825636,0.6767222684,2.1668520454
2015-07-14,11:44:30,1.708,38.547,37.5,0.0144993895,0.6831689864,0.01,0.3776427286,0.2953800208,0.6471519908,0.6161482031,1.8435600979
2015-07-14,11:44:30,1.337,38.547,38,0.0144993895,0.6831689864,0.01,0.2166314137,0.1343687059,0.5857521988,0.5534444869,1.5511486354
2015-07-14,11:44:30,1.181,38.547,38.5,0.0144993895,0.6831689864,0.01,0.0577248822,-0.0245378256,0.5230161132,0.4902118062,1.2902838719
2015-07-14,11:44:30,0.956,38.547,39,0.0144993895,0.6831689864,0.01,-0.0991311851,-0.1813938929,0.4605170559,0.428029206,1.0608321471
2015-07-14,11:44:30,0.71,38.547,39.5,0.0144993895,0.6831689864,0.01,-0.2539890316,-0.3362517394,0.3997520159,0.3683405198,0.8618998551
2015-07-14,11:44:30,0.601,38.547,40,0.0144993895,0.6831689864,0.01,-0.406898929,-0.4891616368,0.3420411113,0.3123636336,0.6919248756
2015-07-14,11:44:30,0.38,38.547,41,0.0144993895,0.6831689864,0.01,-0.7070666873,-0.7893293951,0.2397625183,0.2149597552,0.4300536194
2015-07-14,11:45:00,3.567,38.347,35,0.014494302,0.7364799327,0.01,1.075987577,0.987321076,0.8590335938,0.8382573691,3.6066054781
2015-07-14,11:45:00,3.1,38.347,35.5,0.014494302,0.7364799327,0.01,0.9160101918,0.8273436908,0.8201692253,0.7959788567,3.1978752649
2015-07-14,11:45:00,2.574,38.347,36,0.014494302,0.7364799327,0.01,0.7582703261,0.669603825,0.7758554161,0.7484448125,2.8116194553
2015-07-14,11:45:00,2,38.347,36.5,0.014494302,0.7364799327,0.01,0.6027062521,0.514039751,0.7266479392,0.6963879005,2.4502940732
2015-07-14,11:45:00,1.844,38.347,37,0.014494302,0.7364799327,0.01,0.4492587618,0.3605922607,0.6733774988,0.6407978622,2.1159223268
2015-07-14,11:45:00,1.556,38.347,37.5,0.014494302,0.7364799327,0.01,0.2978710317,0.2092045306,0.6170992009,0.5828557121,1.8099816542
2015-07-14,11:45:00,1.199,38.347,38,0.014494302,0.7364799327,0.01,0.1484884961,0.059821995,0.5590213679,0.5238512963,1.5333282153
2015-07-14,11:45:00,1.022,38.347,38.5,0.014494302,0.7364799327,0.01,0.0010587293,-0.0876077717,0.5004223718,0.4650942125,1.2861646909
2015-07-14,11:45:00,0.853,38.347,39,0.014494302,0.7364799327,0.01,-0.1444686647,-0.2331351657,0.4425651994,0.4078282244,1.0680521445
2015-07-14,11:45:00,0.644,38.347,39.5,0.014494302,0.7364799327,0.01,-0.2881421561,-0.3768086572,0.3866189622,0.3531579033,0.8779619329
2015-07-14,11:45:00,0.503,38.347,40,0.014494302,0.7364799327,0.01,-0.4300083858,-0.5186748869,0.3335947706,0.3019937386,0.7143598732
2015-07-14,11:45:00,0.37,38.347,41,0.014494302,0.7364799327,0.01,-0.7084970179,-0.797163519,0.2393183317,0.2126780351,0.45860441
2015-07-14,11:45:30,4.75,38.509,34,0.0144892145,0.7191339451,0.01,1.4835778465,1.3970148643,0.9310395249,0.9187954494,4.6188817508
2015-07-14,11:45:30,3.55,38.509,35,0.0144892145,0.7191339451,0.01,1.1487056396,1.0621426574,0.8746613102,0.8559145364,3.7296638415
2015-07-14,11:45:30,2.817,38.509,36,0.0144892145,0.7191339451,0.01,0.8232677185,0.7367047363,0.7948221166,0.769349037,2.9152522781
2015-07-14,11:45:30,2.187,38.509,36.5,0.0144892145,0.7191339451,0.01,0.6639233684,0.5773603863,0.7466303206,0.7181519857,2.5432372545
2015-07-14,11:45:30,1.81,38.509,37,0.0144892145,0.7191339451,0.01,0.5067470361,0.4201840539,0.6938338385,0.6628244986,2.1978939919
2015-07-14,11:45:30,1.597,38.509,37.5,0.0144892145,0.7191339451,0.01,0.3516805169,0.2651175348,0.6374610632,0.6045405401,1.8810023347
2015-07-14,11:45:30,1.214,38.509,38,0.0144892145,0.7191339451,0.01,0.1986679194,0.1121049373,0.5787387398,0.5446298986,1.5937124453
2015-07-14,11:45:30,1.045,38.509,38.5,0.0144892145,0.7191339451,0.01,0.0476555439,-0.0389074382,0.5190046177,0.4844820931,1.3364906519
2015-07-14,11:45:30,0.849,38.509,39,0.0144892145,0.7191339451,0.01,-0.1014082303,-0.1879712125,0.4596132016,0.425449609,1.1091139852
2015-07-14,11:45:30,0.564,38.509,40,0.0144892145,0.7191339451,0.01,-0.3938866934,-0.4804496756,0.3468323475,0.3154538395,0.7398414296
2015-07-14,11:45:30,0.43,38.509,41,0.0144892145,0.7191339451,0.01,-0.6791427228,-0.765705705,0.2485237174,0.2219257159,0.4727637549
2015-07-14,11:46:00,3.417,38.414,35,0.014484127,0.7094500858,0.01,1.134471574,1.0490892429,0.8717016045,0.8529314767,3.6372673261
2015-07-14,11:46:00,2.602,38.414,36,0.014484127,0.7094500858,0.01,0.8045335573,0.7191512262,0.7894555514,0.7639761263,2.8269883062
2015-07-14,11:46:00,2.14,38.414,36.5,0.014484127,0.7094500858,0.01,0.6429858229,0.5576034919,0.7398833505,0.7114424143,2.4579918195
2015-07-14,11:46:00,1.916,38.414,37,0.014484127,0.7094500858,0.01,0.4836360853,0.3982537542,0.6856779197,0.6547784271,2.1163385931
2015-07-14,11:46:00,1.623,38.414,37.5,0.014484127,0.7094500858,0.01,0.3264253349,0.2410430038,0.627948714,0.5952391066,1.8037882377
